Entity,Code,Day,people_fully_vaccinated
Sweden,SWE,2021-03-14,367852
Sweden,SWE,2021-03-21,422367
Sweden,SWE,2021-03-28,489053
Sweden,SWE,2021-04-04,549259
Sweden,SWE,2021-04-09,568944
Sweden,SWE,2021-04-13,624864
Sweden,SWE,2021-04-14,631807
Sweden,SWE,2021-04-15,638556
Sweden,SWE,2021-04-16,649361
Switzerland,CHE,2021-02-14,102038
Switzerland,CHE,2021-02-15,108239
Switzerland,CHE,2021-02-16,115270
Switzerland,CHE,2021-02-17,137234
Switzerland,CHE,2021-02-18,145762
Switzerland,CHE,2021-02-19,153674
Switzerland,CHE,2021-02-20,155899
Switzerland,CHE,2021-02-21,173381
Switzerland,CHE,2021-02-22,180799
Switzerland,CHE,2021-02-23,189463
Switzerland,CHE,2021-02-24,220850
Switzerland,CHE,2021-02-25,229815
Switzerland,CHE,2021-02-26,237927
Switzerland,CHE,2021-02-27,239537
Switzerland,CHE,2021-02-28,260024
Switzerland,CHE,2021-03-01,266254
Switzerland,CHE,2021-03-02,272808
Switzerland,CHE,2021-03-03,301053
Switzerland,CHE,2021-03-04,308440
Switzerland,CHE,2021-03-05,314582
Switzerland,CHE,2021-03-06,315727
Switzerland,CHE,2021-03-07,333214
Switzerland,CHE,2021-03-08,338638
Switzerland,CHE,2021-03-09,345101
Switzerland,CHE,2021-03-10,370234
Switzerland,CHE,2021-03-11,376191
Switzerland,CHE,2021-03-12,382385
Switzerland,CHE,2021-03-13,383290
Switzerland,CHE,2021-03-14,395858
Switzerland,CHE,2021-03-15,402866
Switzerland,CHE,2021-03-16,410902
Switzerland,CHE,2021-03-17,433589
Switzerland,CHE,2021-03-18,441229
Switzerland,CHE,2021-03-19,447545
Switzerland,CHE,2021-03-20,447785
Switzerland,CHE,2021-03-21,465592
Switzerland,CHE,2021-03-22,472743
Switzerland,CHE,2021-03-23,480275
Switzerland,CHE,2021-03-24,505698
Switzerland,CHE,2021-03-25,513205
Switzerland,CHE,2021-03-26,519844
Switzerland,CHE,2021-03-27,520712
Switzerland,CHE,2021-03-28,534117
Switzerland,CHE,2021-03-29,541766
Switzerland,CHE,2021-03-30,550097
Switzerland,CHE,2021-03-31,575050
Switzerland,CHE,2021-04-01,584956
Switzerland,CHE,2021-04-02,587501
Switzerland,CHE,2021-04-03,588538
Switzerland,CHE,2021-04-04,602167
Switzerland,CHE,2021-04-05,603757
Switzerland,CHE,2021-04-06,614342
Switzerland,CHE,2021-04-07,642382
Switzerland,CHE,2021-04-08,652294
Switzerland,CHE,2021-04-09,661502
Switzerland,CHE,2021-04-10,663398
Switzerland,CHE,2021-04-11,686371
Switzerland,CHE,2021-04-12,694069
Switzerland,CHE,2021-04-13,702864
Switzerland,CHE,2021-04-14,729842
Thailand,THA,2021-03-24,5862
Thailand,THA,2021-03-30,29064
Thailand,THA,2021-04-02,42216
Thailand,THA,2021-04-05,47031
Thailand,THA,2021-04-06,49635
Thailand,THA,2021-04-07,54944
Thailand,THA,2021-04-08,60463
Thailand,THA,2021-04-09,67079
Thailand,THA,2021-04-10,69439
Thailand,THA,2021-04-11,71261
Thailand,THA,2021-04-13,73561
Thailand,THA,2021-04-15,75576
Thailand,THA,2021-04-16,81429
Thailand,THA,2021-04-17,81815
Tunisia,TUN,2021-04-07,3988
Tunisia,TUN,2021-04-08,4860
Tunisia,TUN,2021-04-09,4979
Tunisia,TUN,2021-04-10,8031
Tunisia,TUN,2021-04-11,8363
Tunisia,TUN,2021-04-12,8476
Tunisia,TUN,2021-04-13,8480
Tunisia,TUN,2021-04-14,8491
Tunisia,TUN,2021-04-15,10796
Turkey,TUR,2021-02-12,336532
Turkey,TUR,2021-02-13,456891
Turkey,TUR,2021-02-14,488937
Turkey,TUR,2021-02-15,573879
Turkey,TUR,2021-02-16,646162
Turkey,TUR,2021-02-17,746170
Turkey,TUR,2021-02-18,867116
Turkey,TUR,2021-02-19,976716
Turkey,TUR,2021-02-20,1030416
Turkey,TUR,2021-02-21,1053837
Turkey,TUR,2021-02-22,1098831
Turkey,TUR,2021-02-23,1182976
Turkey,TUR,2021-02-24,1267285
Turkey,TUR,2021-02-25,1397487
Turkey,TUR,2021-02-26,1553658
Turkey,TUR,2021-02-27,1660133
Turkey,TUR,2021-02-28,1677952
Turkey,TUR,2021-03-01,1799160
Turkey,TUR,2021-03-02,1949918
Turkey,TUR,2021-03-03,2077031
Turkey,TUR,2021-03-04,2206502
Turkey,TUR,2021-03-05,2309952
Turkey,TUR,2021-03-06,2373684
Turkey,TUR,2021-03-07,2392405
Turkey,TUR,2021-03-08,2436957
Turkey,TUR,2021-03-09,2546475
Turkey,TUR,2021-03-10,2614803
Turkey,TUR,2021-03-11,2694656
Turkey,TUR,2021-03-12,2883712
Turkey,TUR,2021-03-13,3035740
Turkey,TUR,2021-03-14,3099300
Turkey,TUR,2021-03-15,3349666
Turkey,TUR,2021-03-16,3747976
Turkey,TUR,2021-03-17,4165023
Turkey,TUR,2021-03-18,4439972
Turkey,TUR,2021-03-19,4836843
Turkey,TUR,2021-03-20,5013676
Turkey,TUR,2021-03-21,5040024
Turkey,TUR,2021-03-22,5220163
Turkey,TUR,2021-03-23,5497482
Turkey,TUR,2021-03-24,5836824
Turkey,TUR,2021-03-25,6064254
Turkey,TUR,2021-03-26,6295693
Turkey,TUR,2021-03-27,6435535
Turkey,TUR,2021-03-29,6578388
Turkey,TUR,2021-03-30,6687094
Turkey,TUR,2021-03-31,6840333
Turkey,TUR,2021-04-01,6942183
Turkey,TUR,2021-04-02,7003424
Turkey,TUR,2021-04-03,7124023
Turkey,TUR,2021-04-04,7136424
Turkey,TUR,2021-04-05,7197068
Turkey,TUR,2021-04-06,7279637
Turkey,TUR,2021-04-07,7345498
Turkey,TUR,2021-04-08,7462746
Turkey,TUR,2021-04-09,7542933
Turkey,TUR,2021-04-10,7579623
Turkey,TUR,2021-04-11,7587364
Turkey,TUR,2021-04-12,7620131
Turkey,TUR,2021-04-13,7674352
Turkey,TUR,2021-04-14,7716384
Turkey,TUR,2021-04-15,7737134
Turkey,TUR,2021-04-16,7773371
Turkey,TUR,2021-04-17,7785631
Turks and Caicos Islands,TCA,2021-03-29,10000
Ukraine,UKR,2021-03-17,1
Ukraine,UKR,2021-03-19,1
Ukraine,UKR,2021-03-20,1
Ukraine,UKR,2021-03-21,1
Ukraine,UKR,2021-03-22,1
Ukraine,UKR,2021-03-23,1
Ukraine,UKR,2021-03-25,1
Ukraine,UKR,2021-03-28,1
Ukraine,UKR,2021-03-29,2
Ukraine,UKR,2021-03-30,2
Ukraine,UKR,2021-03-31,2
Ukraine,UKR,2021-04-01,2
Ukraine,UKR,2021-04-02,2
Ukraine,UKR,2021-04-04,2
Ukraine,UKR,2021-04-05,2
Ukraine,UKR,2021-04-06,2
Ukraine,UKR,2021-04-07,2
Ukraine,UKR,2021-04-08,5
Ukraine,UKR,2021-04-09,5
Ukraine,UKR,2021-04-10,5
Ukraine,UKR,2021-04-11,5
Ukraine,UKR,2021-04-12,5
Ukraine,UKR,2021-04-13,5
Ukraine,UKR,2021-04-14,5
Ukraine,UKR,2021-04-15,5
Ukraine,UKR,2021-04-16,5
Ukraine,UKR,2021-04-17,5
United Arab Emirates,ARE,2021-01-10,250000
United Arab Emirates,ARE,2021-02-23,2187849
United Kingdom,GBR,2021-01-03,22002
United Kingdom,GBR,2021-01-10,391399
United Kingdom,GBR,2021-01-11,412167
United Kingdom,GBR,2021-01-12,428232
United Kingdom,GBR,2021-01-13,437977
United Kingdom,GBR,2021-01-14,443234
United Kingdom,GBR,2021-01-15,447442
United Kingdom,GBR,2021-01-16,450062
United Kingdom,GBR,2021-01-17,452301
United Kingdom,GBR,2021-01-18,456866
United Kingdom,GBR,2021-01-19,460625
United Kingdom,GBR,2021-01-20,464036
United Kingdom,GBR,2021-01-21,466796
United Kingdom,GBR,2021-01-22,468617
United Kingdom,GBR,2021-01-23,469660
United Kingdom,GBR,2021-01-24,470478
United Kingdom,GBR,2021-01-25,472446
United Kingdom,GBR,2021-01-26,474156
United Kingdom,GBR,2021-01-27,476485
United Kingdom,GBR,2021-01-28,478254
United Kingdom,GBR,2021-01-29,480432
United Kingdom,GBR,2021-01-30,491053
United Kingdom,GBR,2021-01-31,494209
United Kingdom,GBR,2021-02-01,496796
United Kingdom,GBR,2021-02-02,498962
United Kingdom,GBR,2021-02-03,501957
United Kingdom,GBR,2021-02-04,505993
United Kingdom,GBR,2021-02-05,510057
United Kingdom,GBR,2021-02-06,511719
United Kingdom,GBR,2021-02-07,512581
United Kingdom,GBR,2021-02-08,516392
United Kingdom,GBR,2021-02-09,519553
United Kingdom,GBR,2021-02-10,524447
United Kingdom,GBR,2021-02-11,530094
United Kingdom,GBR,2021-02-12,534869
United Kingdom,GBR,2021-02-13,537715
United Kingdom,GBR,2021-02-14,539630
United Kingdom,GBR,2021-02-15,546165
United Kingdom,GBR,2021-02-16,558577
United Kingdom,GBR,2021-02-17,573724
United Kingdom,GBR,2021-02-18,589591
United Kingdom,GBR,2021-02-19,604885
United Kingdom,GBR,2021-02-20,615148
United Kingdom,GBR,2021-02-21,624325
United Kingdom,GBR,2021-02-22,642788
United Kingdom,GBR,2021-02-23,669105
United Kingdom,GBR,2021-02-24,700718
United Kingdom,GBR,2021-02-25,736037
United Kingdom,GBR,2021-02-26,768810
United Kingdom,GBR,2021-02-27,796132
United Kingdom,GBR,2021-02-28,815816
United Kingdom,GBR,2021-03-01,844098
United Kingdom,GBR,2021-03-02,895412
United Kingdom,GBR,2021-03-03,963862
United Kingdom,GBR,2021-03-04,1034068
United Kingdom,GBR,2021-03-05,1090840
United Kingdom,GBR,2021-03-06,1122402
United Kingdom,GBR,2021-03-07,1142643
United Kingdom,GBR,2021-03-08,1181431
United Kingdom,GBR,2021-03-09,1254353
United Kingdom,GBR,2021-03-10,1351515
United Kingdom,GBR,2021-03-11,1445078
United Kingdom,GBR,2021-03-12,1532754
United Kingdom,GBR,2021-03-13,1584909
United Kingdom,GBR,2021-03-14,1610280
United Kingdom,GBR,2021-03-15,1663646
United Kingdom,GBR,2021-03-16,1759445
United Kingdom,GBR,2021-03-17,1879054
United Kingdom,GBR,2021-03-18,2011070
United Kingdom,GBR,2021-03-19,2136795
United Kingdom,GBR,2021-03-20,2228772
United Kingdom,GBR,2021-03-21,2281384
United Kingdom,GBR,2021-03-22,2363684
United Kingdom,GBR,2021-03-23,2532839
United Kingdom,GBR,2021-03-24,2775481
United Kingdom,GBR,2021-03-25,3009863
United Kingdom,GBR,2021-03-26,3293517
United Kingdom,GBR,2021-03-27,3532378
United Kingdom,GBR,2021-03-28,3679972
United Kingdom,GBR,2021-03-29,3848202
United Kingdom,GBR,2021-03-30,4125884
United Kingdom,GBR,2021-03-31,4513458
United Kingdom,GBR,2021-04-01,4958874
United Kingdom,GBR,2021-04-02,5205505
United Kingdom,GBR,2021-04-03,5384418
United Kingdom,GBR,2021-04-04,5432126
United Kingdom,GBR,2021-04-05,5496716
United Kingdom,GBR,2021-04-06,5683509
United Kingdom,GBR,2021-04-07,6091905
United Kingdom,GBR,2021-04-08,6541174
United Kingdom,GBR,2021-04-09,6991310
United Kingdom,GBR,2021-04-10,7466540
United Kingdom,GBR,2021-04-11,7656205
United Kingdom,GBR,2021-04-12,7857396
United Kingdom,GBR,2021-04-13,8170081
United Kingdom,GBR,2021-04-14,8513864
United Kingdom,GBR,2021-04-15,8931547
United Kingdom,GBR,2021-04-16,9416968
United States,USA,2021-01-14,1342086
United States,USA,2021-01-15,1610524
United States,USA,2021-01-19,2023124
United States,USA,2021-01-20,2161419
United States,USA,2021-01-21,2394961
United States,USA,2021-01-22,2756953
United States,USA,2021-01-23,3027865
United States,USA,2021-01-24,3216836
United States,USA,2021-01-25,3346390
United States,USA,2021-01-26,3481921
United States,USA,2021-01-27,3801053
United States,USA,2021-01-28,4263056
United States,USA,2021-01-29,4780888
United States,USA,2021-01-30,5259693
United States,USA,2021-01-31,5657142
United States,USA,2021-02-01,5927847
United States,USA,2021-02-02,6064792
United States,USA,2021-02-03,6436931
United States,USA,2021-02-04,6926050
United States,USA,2021-02-05,7503864
United States,USA,2021-02-06,8317180
United States,USA,2021-02-07,9147185
United States,USA,2021-02-08,9518015
United States,USA,2021-02-09,9840429
United States,USA,2021-02-10,10469514
United States,USA,2021-02-11,11188782
United States,USA,2021-02-12,12085830
United States,USA,2021-02-13,13082172
United States,USA,2021-02-14,14077440
United States,USA,2021-02-16,15015434
United States,USA,2021-02-17,15471536
United States,USA,2021-02-18,16162358
United States,USA,2021-02-19,17039118
United States,USA,2021-02-20,17895667
United States,USA,2021-02-21,18865319
United States,USA,2021-02-22,19438495
United States,USA,2021-02-23,19882544
United States,USA,2021-02-24,20607261
United States,USA,2021-02-25,21555117
United States,USA,2021-02-26,22613359
United States,USA,2021-02-27,23698627
United States,USA,2021-02-28,24779920
United States,USA,2021-03-01,25466405
United States,USA,2021-03-02,26162122
United States,USA,2021-03-03,26957804
United States,USA,2021-03-04,27795980
United States,USA,2021-03-05,28701201
United States,USA,2021-03-06,29776160
United States,USA,2021-03-07,30686881
United States,USA,2021-03-08,31493040
United States,USA,2021-03-09,32102061
United States,USA,2021-03-10,32904161
United States,USA,2021-03-11,33863127
United States,USA,2021-03-12,35000159
United States,USA,2021-03-13,36929777
United States,USA,2021-03-14,37459269
United States,USA,2021-03-15,38335432
United States,USA,2021-03-16,39042345
United States,USA,2021-03-17,39989196
United States,USA,2021-03-18,40981464
United States,USA,2021-03-19,41934629
United States,USA,2021-03-20,43036818
United States,USA,2021-03-21,44141228
United States,USA,2021-03-22,44910946
United States,USA,2021-03-23,45533962
United States,USA,2021-03-24,46365515
United States,USA,2021-03-25,47419832
United States,USA,2021-03-26,48695172
United States,USA,2021-03-27,50141769
United States,USA,2021-03-28,51593564
United States,USA,2021-03-29,52614231
United States,USA,2021-03-30,53423486
United States,USA,2021-03-31,54607041
United States,USA,2021-04-01,56089614
United States,USA,2021-04-02,57984785
United States,USA,2021-04-03,59858146
United States,USA,2021-04-04,61416536
United States,USA,2021-04-05,62392065
United States,USA,2021-04-06,63016976
United States,USA,2021-04-07,64422618
United States,USA,2021-04-08,66203123
United States,USA,2021-04-09,68202458
United States,USA,2021-04-10,70692645
United States,USA,2021-04-11,72630892
United States,USA,2021-04-12,74066085
United States,USA,2021-04-13,75322283
United States,USA,2021-04-14,76681252
United States,USA,2021-04-15,78498290
United States,USA,2021-04-16,80609818
United States,USA,2021-04-17,82471151
Uruguay,URY,2021-03-27,374
Uruguay,URY,2021-03-28,374
Uruguay,URY,2021-03-29,18129
Uruguay,URY,2021-03-30,32377
Uruguay,URY,2021-03-31,50300
Uruguay,URY,2021-04-01,59043
Uruguay,URY,2021-04-02,67883
Uruguay,URY,2021-04-03,67969
Uruguay,URY,2021-04-04,67972
Uruguay,URY,2021-04-05,95797
Uruguay,URY,2021-04-06,117070
Uruguay,URY,2021-04-07,141484
Uruguay,URY,2021-04-08,162749
Uruguay,URY,2021-04-09,189626
Uruguay,URY,2021-04-10,198892
Uruguay,URY,2021-04-11,198895
Uruguay,URY,2021-04-12,206147
Uruguay,URY,2021-04-13,214074
Uruguay,URY,2021-04-14,222222
Uruguay,URY,2021-04-15,253203
Uruguay,URY,2021-04-16,284612
Uruguay,URY,2021-04-17,294378
Wales,,2021-01-03,27
Wales,,2021-01-10,79
Wales,,2021-01-11,97
Wales,,2021-01-12,108
Wales,,2021-01-13,121
Wales,,2021-01-14,129
Wales,,2021-01-17,201
Wales,,2021-01-18,265
Wales,,2021-01-19,370
Wales,,2021-01-20,396
Wales,,2021-01-21,415
Wales,,2021-01-22,469
Wales,,2021-01-23,516
Wales,,2021-01-24,543
Wales,,2021-01-25,581
Wales,,2021-01-26,639
Wales,,2021-01-27,674
Wales,,2021-01-28,717
Wales,,2021-01-29,750
Wales,,2021-01-30,786
Wales,,2021-01-31,841
Wales,,2021-02-01,1066
Wales,,2021-02-02,1160
Wales,,2021-02-03,1216
Wales,,2021-02-04,1635
Wales,,2021-02-05,2471
Wales,,2021-02-06,2606
Wales,,2021-02-07,2792
Wales,,2021-02-08,3491
Wales,,2021-02-09,3687
Wales,,2021-02-10,3795
Wales,,2021-02-11,4010
Wales,,2021-02-12,4224
Wales,,2021-02-13,4573
Wales,,2021-02-14,5402
Wales,,2021-02-15,7251
Wales,,2021-02-16,12988
Wales,,2021-02-17,19342
Wales,,2021-02-18,25433
Wales,,2021-02-19,32002
Wales,,2021-02-20,37773
Wales,,2021-02-21,42752
Wales,,2021-02-22,49729
Wales,,2021-02-23,59279
Wales,,2021-02-24,69851
Wales,,2021-02-25,80062
Wales,,2021-02-26,89053
Wales,,2021-02-27,96408
Wales,,2021-02-28,103819
Wales,,2021-03-01,111716
Wales,,2021-03-02,124781
Wales,,2021-03-03,139445
Wales,,2021-03-04,154819
Wales,,2021-03-05,168163
Wales,,2021-03-06,176054
Wales,,2021-03-07,183739
Wales,,2021-03-08,192030
Wales,,2021-03-09,206394
Wales,,2021-03-10,221902
Wales,,2021-03-11,237357
Wales,,2021-03-12,250026
Wales,,2021-03-13,257398
Wales,,2021-03-14,264255
Wales,,2021-03-15,272983
Wales,,2021-03-16,289185
Wales,,2021-03-17,304411
Wales,,2021-03-18,318976
Wales,,2021-03-19,329530
Wales,,2021-03-20,338959
Wales,,2021-03-21,346058
Wales,,2021-03-22,353347
Wales,,2021-03-23,366803
Wales,,2021-03-24,378795
Wales,,2021-03-25,389663
Wales,,2021-03-26,400743
Wales,,2021-03-27,412663
Wales,,2021-03-28,416862
Wales,,2021-03-29,424016
Wales,,2021-03-30,437937
Wales,,2021-03-31,449538
Wales,,2021-04-01,459777
Wales,,2021-04-02,463445
Wales,,2021-04-03,466118
Wales,,2021-04-04,467683
Wales,,2021-04-05,469251
Wales,,2021-04-06,475570
Wales,,2021-04-07,484739
Wales,,2021-04-08,498318
Wales,,2021-04-09,509478
Wales,,2021-04-10,525177
Wales,,2021-04-11,528199
Wales,,2021-04-12,537195
Wales,,2021-04-13,549193
Wales,,2021-04-14,559888
Wales,,2021-04-15,574590
World,OWID_WRL,2020-12-27,137
World,OWID_WRL,2020-12-28,137
World,OWID_WRL,2020-12-29,726
World,OWID_WRL,2020-12-30,730
World,OWID_WRL,2020-12-31,885
World,OWID_WRL,2021-01-01,885
World,OWID_WRL,2021-01-02,1161
World,OWID_WRL,2021-01-03,23234
World,OWID_WRL,2021-01-04,23236
World,OWID_WRL,2021-01-05,23260
World,OWID_WRL,2021-01-06,23261
World,OWID_WRL,2021-01-07,25441
World,OWID_WRL,2021-01-08,27643
World,OWID_WRL,2021-01-09,29539
World,OWID_WRL,2021-01-10,654977
World,OWID_WRL,2021-01-11,695022
World,OWID_WRL,2021-01-12,746929
World,OWID_WRL,2021-01-13,824954
World,OWID_WRL,2021-01-14,2250918
World,OWID_WRL,2021-01-15,2570189
World,OWID_WRL,2021-01-16,2602395
World,OWID_WRL,2021-01-17,2718514
World,OWID_WRL,2021-01-18,2887312
World,OWID_WRL,2021-01-19,3526056
World,OWID_WRL,2021-01-20,3940211
World,OWID_WRL,2021-01-21,4497581
World,OWID_WRL,2021-01-22,5041398
World,OWID_WRL,2021-01-23,5480111
World,OWID_WRL,2021-01-24,5922991
World,OWID_WRL,2021-01-25,6431650
World,OWID_WRL,2021-01-26,6990260
World,OWID_WRL,2021-01-27,7667051
World,OWID_WRL,2021-01-28,8606481
World,OWID_WRL,2021-01-29,9508556
World,OWID_WRL,2021-01-30,10318313
World,OWID_WRL,2021-01-31,11088686
World,OWID_WRL,2021-02-01,11768838
World,OWID_WRL,2021-02-02,12375966
World,OWID_WRL,2021-02-03,13345852
World,OWID_WRL,2021-02-04,14497071
World,OWID_WRL,2021-02-05,15559804
World,OWID_WRL,2021-02-06,16666400
World,OWID_WRL,2021-02-07,17933705
World,OWID_WRL,2021-02-08,18741512
World,OWID_WRL,2021-02-09,19622524
World,OWID_WRL,2021-02-10,22566073
World,OWID_WRL,2021-02-11,24009934
World,OWID_WRL,2021-02-12,25810984
World,OWID_WRL,2021-02-13,27334872
World,OWID_WRL,2021-02-14,28948326
World,OWID_WRL,2021-02-15,29632317
World,OWID_WRL,2021-02-16,31315364
World,OWID_WRL,2021-02-17,32864763
World,OWID_WRL,2021-02-18,34650467
World,OWID_WRL,2021-02-19,36848108
World,OWID_WRL,2021-02-20,38406297
World,OWID_WRL,2021-02-21,39943673
World,OWID_WRL,2021-02-22,41166258
World,OWID_WRL,2021-02-23,44694099
World,OWID_WRL,2021-02-24,46368301
World,OWID_WRL,2021-02-25,48510338
World,OWID_WRL,2021-02-26,50805197
World,OWID_WRL,2021-02-27,52750112
World,OWID_WRL,2021-02-28,54254385
World,OWID_WRL,2021-03-01,55158621
World,OWID_WRL,2021-03-02,56682033
World,OWID_WRL,2021-03-03,58851664
World,OWID_WRL,2021-03-04,61280946
World,OWID_WRL,2021-03-05,63569728
World,OWID_WRL,2021-03-06,65679811
World,OWID_WRL,2021-03-07,67050554
World,OWID_WRL,2021-03-08,68898622
World,OWID_WRL,2021-03-09,70687082
World,OWID_WRL,2021-03-10,73234137
World,OWID_WRL,2021-03-11,75736431
World,OWID_WRL,2021-03-12,78837212
World,OWID_WRL,2021-03-13,82207669
World,OWID_WRL,2021-03-14,83321330
World,OWID_WRL,2021-03-15,86253292
World,OWID_WRL,2021-03-16,88814612
World,OWID_WRL,2021-03-17,92352149
World,OWID_WRL,2021-03-18,95120403
World,OWID_WRL,2021-03-19,98326019
World,OWID_WRL,2021-03-20,100675770
World,OWID_WRL,2021-03-21,102383116
World,OWID_WRL,2021-03-22,105031045
World,OWID_WRL,2021-03-23,107631384
World,OWID_WRL,2021-03-24,110536231
World,OWID_WRL,2021-03-25,113482137
World,OWID_WRL,2021-03-26,116825060
World,OWID_WRL,2021-03-27,119323107
World,OWID_WRL,2021-03-28,121483499
World,OWID_WRL,2021-03-29,125397469
World,OWID_WRL,2021-03-30,128022835
World,OWID_WRL,2021-03-31,131811588
World,OWID_WRL,2021-04-01,135859580
World,OWID_WRL,2021-04-02,139601923
World,OWID_WRL,2021-04-03,142779627
World,OWID_WRL,2021-04-04,145278825
World,OWID_WRL,2021-04-05,147863202
World,OWID_WRL,2021-04-06,151085300
World,OWID_WRL,2021-04-07,155352655
World,OWID_WRL,2021-04-08,160192143
World,OWID_WRL,2021-04-09,164638037
World,OWID_WRL,2021-04-10,169941643
World,OWID_WRL,2021-04-11,173099596
World,OWID_WRL,2021-04-12,177028529
World,OWID_WRL,2021-04-13,181410802
World,OWID_WRL,2021-04-14,185819362
World,OWID_WRL,2021-04-15,191130604
World,OWID_WRL,2021-04-16,195561167
World,OWID_WRL,2021-04-17,198992604
Zimbabwe,ZWE,2021-03-22,280
Zimbabwe,ZWE,2021-03-23,1062
Zimbabwe,ZWE,2021-03-24,2489
Zimbabwe,ZWE,2021-03-25,4095
Zimbabwe,ZWE,2021-03-26,6569
Zimbabwe,ZWE,2021-03-27,7965
Zimbabwe,ZWE,2021-03-28,10628
Zimbabwe,ZWE,2021-03-29,11859
Zimbabwe,ZWE,2021-03-30,12922
Zimbabwe,ZWE,2021-03-31,14885
Zimbabwe,ZWE,2021-04-01,17516
Zimbabwe,ZWE,2021-04-02,20938
Zimbabwe,ZWE,2021-04-03,21327
Zimbabwe,ZWE,2021-04-04,21603
Zimbabwe,ZWE,2021-04-05,22056
Zimbabwe,ZWE,2021-04-06,23500
Zimbabwe,ZWE,2021-04-07,26179
Zimbabwe,ZWE,2021-04-08,27134
Zimbabwe,ZWE,2021-04-09,27968
Zimbabwe,ZWE,2021-04-10,28797
Zimbabwe,ZWE,2021-04-11,28898
Zimbabwe,ZWE,2021-04-12,29304
Zimbabwe,ZWE,2021-04-13,29839
Zimbabwe,ZWE,2021-04-14,30496
Zimbabwe,ZWE,2021-04-15,32949
Zimbabwe,ZWE,2021-04-16,34969
